compound_id,canonical_smiles,fold,is_binder,pKD_global_mean,oof_p_binder_xgb_maccs_fp_pocket
CF-3-124,COc1ccc(C(F)(F)F)cc1NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)OC(C)(C)C,2,false,-0.027839650996182224,0.3628978729248047
CF-3-127,COc1ccc(C#N)cc1NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)OC(C)(C)C,2,false,-0.21907803100448486,0.3559655547142029
CF-3-132,Cc1ccc(OCCN(C)C)c(NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)OC(C)(C)C)c1,2,false,2.9511098512766383,0.1681923121213913
CF-3-133,Cc1ccc(OCCN(C)C)c(NC(=O)[C@@H](N)Cc2ccc(O)cc2)c1,2,false,0.6684108433210035,0.19027771055698395
CF-3-143,COc1ccc(C)cc1NC(=O)CN1CCC(c2c[nH]c3ccccc23)CC1,2,false,2.7210497383384276,0.14556823670864105
CF-3-146,COc1ccc(C)cc1NC(=O)CN1CCC(C(N)=O)CC1,2,false,-1.0083334766002159,0.10400842130184174
CF-3-148,COc1ccc(C)cc1NC(=O)CN1CCC(N2CCCC2=O)CC1,2,false,2.172860954972499,0.07844599336385727
CF-3-150,COc1ccc(C)cc1NC(=O)CN1CC[C@@H](N(C)C)C1,2,false,-0.1948516504887474,0.07007846236228943
CF-3-151,COc1ccc(C)cc1NC(=O)CN1CC[C@H](N(C)C)C1,2,false,0.13004708878636737,0.07007846236228943
CF-3-154,COc1ccc(C)cc1NC(=O)[C@H]1CCCN1C(=O)c1ccc(O)cc1,2,false,2.8290997733968704,0.08863819390535355
CF-3-159,COc1ccc(C)cc1NC(=O)[C@H]1CCCN1C(=O)CC1CCN(C(=O)OC(C)(C)C)CC1,2,false,2.4700676210501653,0.10125789046287537
CF-3-16,COc1ccc(C)cc1NC(=O)[C@H](N)Cc1cnc[nH]1,2,false,2.725119088740067,0.4081653654575348
CF-3-161,COc1ccc(C)cc1NC(=O)[C@H]1CCCN1C(=O)OCc1ccccc1,2,false,-0.011165699840404645,0.05711045116186142
CF-3-163,COc1ccc(C)cc1NC(=O)[C@H]1CCCN1C(=O)O[C@@H]1CCOC1,2,false,0.22691096691573723,0.07214127480983734
CF-3-164,COc1ccc(C)cc1NC(=O)[C@H]1CCCN1S(=O)(=O)c1ccccc1,2,false,-0.6403734745279974,0.12522584199905396
CF-3-169,COc1ccc(C)cc1NC(=O)[C@H]1CCCN1C(=O)NCc1ccccc1,2,false,-0.3797709519216108,0.10727416723966599
CF-3-171,CCOC(=O)CNC(=O)N1CCC[C@@H]1C(=O)Nc1cc(C)ccc1OC,2,false,-0.06083911861895087,0.1017504334449768
CF-3-174,COc1ccc(C)cc1NC(=O)CCNC(=O)c1ccc(O)cc1,2,false,2.4576188387314937,0.19050610065460205
CF-3-176,COc1ccc(C)cc1NC(=O)CCNC(=O)Cc1ccccc1,2,false,-0.62419144534062,0.1403929740190506
CF-3-177,COc1ccc(C)cc1NC(=O)CCNC(=O)CCNC(=O)OC(C)(C)C,2,false,-0.6184555297866262,0.10028518736362457
CF-3-179,COc1ccc(C)cc1NC(=O)CCNC(=O)CC1CCN(C(=O)OC(C)(C)C)CC1,2,false,-0.7251290614900187,0.12523159384727478
CF-3-18,COc1ccc(C)cc1NC(=O)CCN,2,false,2.9724028111002783,0.16369476914405823
CF-3-182,COc1ccc(C)cc1NC(=O)CCNC(=O)O[C@@H]1CCOC1,2,false,2.9504539771385008,0.08459135890007019
CF-3-185,COc1ccc(C)cc1NC(=O)CCNS(=O)(=O)Cc1ccccc1,2,false,-1.4235119837797172,0.14650489389896393
CF-3-189,COc1ccc(C)cc1NC(=O)CCNC(=O)NCc1ccccc1,2,false,2.972268091246098,0.2157205194234848
CF-3-190,CCNC(=O)NCCC(=O)Nc1cc(C)ccc1OC,2,false,-1.0959528221079573,0.21744461357593536
CF-3-192,COc1ccc(C)cc1NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O,2,false,-0.23517213719498226,0.26980265974998474
CF-3-193,COc1ccc(C)cc1NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1ccccc1,2,false,0.1356369107675473,0.34089550375938416
CF-3-196,COc1ccc(C)cc1NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)Nc1ccccc1,2,false,2.8157404431947364,0.4493383467197418
CF-3-197,COc1ccc(C)cc1NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)Cc1ccccc1,2,false,-0.5835590698882218,0.23755772411823273
CF-3-198,COc1ccc(C)cc1NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1Cc2ccc(O)cc2CN1,2,false,0.20752029464715185,0.38048046827316284
CF-3-201,C=CCOc1ccc(C[C@H](N)C(=O)Nc2cc(C)ccc2OC)cc1,2,false,2.838979539550091,0.2358369678258896
CF-3-204,COc1cccc(NC(=O)NCCC(=O)Nc2cc(C)ccc2OC)c1,2,false,2.468836243224043,0.31883978843688965
CF-3-207,COc1ccc(C)cc1NC(=O)CCNC(=O)Nc1cccc(Cl)c1,2,true,6.58011852148931,0.24114009737968445
CF-3-210,COc1ccc(C)cc1NC(=O)CCNC(=O)NC1CCN(C(=O)OC(C)(C)C)CC1,2,false,2.6277292442997986,0.1727522760629654
CF-3-211,COc1ccc(C)cc1NC(=O)CCNC(=O)NC1CCNCC1,2,false,1.1736160178032282,0.16930252313613892
CF-3-213,COc1ccc(C)cc1NC(=O)CCNC(=O)NC1CCN(C(C)=O)CC1,2,true,7.162516786842849,0.11179125308990479
CF-3-214,COc1ccc(C)cc1NC(=O)CCCC(=O)Nc1ccccc1,2,true,7.228757050962009,0.4390586018562317
CF-3-215,COc1ccc(NC(=O)CCCC(=O)Nc2cc(C)ccc2OC)cc1,2,false,2.972589249366176,0.37326619029045105
CF-3-219,COc1ccc(CC(=O)NCCC(=O)Nc2cc(C)ccc2OC)cc1,2,false,-0.15335134389556604,0.23896445333957672
CF-3-221,COc1ccc(C)cc1NC(=O)CCNC(=O)Cc1ccccc1F,2,false,-0.7804649185502804,0.11156454682350159
CF-3-222,COc1ccc(C)cc1NC(=O)CCNc1nc2ccccc2[nH]1,2,true,11.241925143476047,0.2616265118122101
CF-3-225,COc1ccc(C(F)(F)F)cc1NC(=O)CCNC(=O)Nc1ccccc1,2,false,0.0645073055363057,0.27087435126304626
CF-3-29,COc1ccc(C)cc1NC(=O)C1CCN(C(=O)OC(C)(C)C)CC1,2,false,2.4596361957657886,0.10100329667329788
CF-3-30,COc1ccc(C)cc1NC(=O)C1CCNCC1,2,false,2.4836842059316604,0.07379364222288132
CF-3-36,COc1ccc(C)cc1NC(=O)CNC(=O)Cc1ccccc1,2,false,2.854285936588499,0.22050996124744415
CF-3-40,COc1ccc(C)cc1NC(=O)CNS(=O)(=O)c1ccccc1,2,false,2.7005406801153033,0.31456804275512695
CF-3-42,COc1ccc(C)cc1NC(=O)Cn1ccnc1,2,false,2.888903904724187,0.2759260833263397
CF-3-52,COc1ccc(F)cc1NC(=O)CN,2,false,2.9621343122030477,0.25367099046707153
CF-3-55,COc1cc(C)ccc1NC(=O)CN,2,false,2.6120556408131947,0.21692810952663422
CF-3-56,COc1cc(Cl)ccc1NC(=O)CN,2,false,2.752763756394871,0.2784689962863922
CF-3-58,Cc1ccc(Oc2ccccc2Cl)c(NC(=O)CN)c1,2,false,2.9923180792715716,0.2908700108528137
CF-3-59,Cc1ccc(OCc2ccccc2)c(NC(=O)CN)c1,2,false,2.996276585040076,0.13064612448215485
CF-3-62,Cc1ccc(OCCNC(=O)OC(C)(C)C)c(NC(=O)CN)c1,2,false,2.5576413197929533,0.20615532994270325
CF-3-65,Cc1ccc(C#Cc2ccc(F)cc2)c(NC(=O)CN)c1,2,false,2.9952936847239844,0.17768602073192596
CF-3-69,Cc1ccc(-c2cn(CC(=O)O)nn2)c(NC(=O)CNC(=O)OC(C)(C)C)c1,2,true,6.5867272079001875,0.1935962587594986
CF-3-83,Cc1ccc(OCc2ccccc2)c(NC(=O)CN2CCC(N(C)C)CC2)c1,2,false,-0.5592717389370591,0.10142399370670319
CF-3-92,COc1cc(F)c(F)cc1NC(=O)[C@H]1CCCN1C(=O)OC(C)(C)C,2,false,-0.5215375243546011,0.05616375803947449
CF-3-97,Cc1ccc(OCCN(C)C)c(NC(=O)[C@H]2CCCN2)c1,2,false,0.20837547516250224,0.06029082089662552
CF-5-01,O=C(Nc1ccc(Oc2ncccn2)cc1)C1CC1,1,false,2.6956502453505498,0.11746855080127716
CF-5-04,COC(=O)C(=O)Nc1ccc(Oc2ncccn2)cc1,1,false,2.4963716287666164,0.09276263415813446
CF-5-05,O=C(O)C(=O)Nc1ccc(Oc2ncccn2)cc1,1,false,2.5371694410062173,0.07502027601003647
CF-5-06,CNC(=O)C(=O)Nc1ccc(Oc2ncccn2)cc1,1,false,2.7182962810617397,0.09083916246891022
CF-5-11,CC(C)(C)OC(=O)NCCC(=O)Nc1ccc(Oc2ncccn2)cc1,1,false,2.433670315055694,0.21033477783203125
CF-5-111,CC(=O)Nc1ccc(-n2c(Nc3ccccc3)nc3ccccc32)cc1,1,false,2.998264808751934,0.12043288350105286
CF-5-12,CC(C)(C)OC(=O)NCC(=O)Nc1ccc(Oc2ncccn2)cc1,1,false,2.3581813499730906,0.10289237648248672
CF-5-126,COc1cccc(SCC(=O)Nc2ccc(Oc3ncccn3)cc2)c1,1,false,-0.33161206716945363,0.13132348656654358
CF-5-128,O=C(CSc1ccccc1Cl)Nc1ccc(Oc2ncccn2)cc1,1,false,2.309103033284339,0.08812353760004044
CF-5-130,O=C(CSc1ccc(Cl)cc1)Nc1ccc(Oc2ncccn2)cc1,1,false,0.16958055466212926,0.10510334372520447
CF-5-131,CC(=O)Nc1ccc(SCC(=O)Nc2ccc(Oc3ncccn3)cc2)cc1,1,false,-0.2103700246748931,0.15181896090507507
CF-5-132,COC(=O)c1ccc(SCC(=O)Nc2ccc(Oc3ncccn3)cc2)cc1,1,true,6.821919991612469,0.14125697314739227
CF-5-134,CNC(=O)c1ccc(SCC(=O)Nc2ccc(Oc3ncccn3)cc2)cc1,1,false,-0.17229962114619676,0.1747847944498062
CF-5-136,O=C(CSC1CCNCC1)Nc1ccc(Oc2ncccn2)cc1,1,false,-0.3761484369085029,0.09440150856971741
CF-5-137,CC(=O)N1CCC(SCC(=O)Nc2ccc(Oc3ncccn3)cc2)CC1,1,false,2.5604596098787056,0.10124066472053528
CF-5-138,O=C(CSC1CCN(Cc2ccccc2)CC1)Nc1ccc(Oc2ncccn2)cc1,1,false,2.449960381665218,0.0780429095029831
CF-5-139,COc1ccccc1OCC(=O)Nc1ccc(Oc2ncccn2)cc1,1,false,-0.8456362286219204,0.12658005952835083
CF-5-14,CC(C)(C)OC(=O)N1CCC(CC(=O)Nc2ccc(Oc3ncccn3)cc2)CC1,1,false,2.612346968994667,0.09760008007287979
CF-5-140,COc1cccc(OCC(=O)Nc2ccc(Oc3ncccn3)cc2)c1,1,false,2.9000714903760305,0.11865308880805969
CF-5-142,O=C(COc1ccccc1Cl)Nc1ccc(Oc2ncccn2)cc1,1,true,5.077815326391519,0.13633450865745544
CF-5-146,O=C(COC1CCNCC1)Nc1ccc(Oc2ncccn2)cc1,1,false,-0.23859623484479087,0.08957451581954956
CF-5-147,CC(=O)N1CCC(OCC(=O)Nc2ccc(Oc3ncccn3)cc2)CC1,1,false,0.02074781064393092,0.08479553461074829
CF-5-15,O=C(O)CCC(=O)Nc1ccc(Oc2ncccn2)cc1,1,false,2.815896261404543,0.14498600363731384
CF-5-164,CC(=O)Nc1ccc(N(Cc2ccc(C(=O)O)cc2)c2ncccn2)cc1,1,false,2.807844703027676,0.16270096600055695
CF-5-173,CCNC(=O)Nc1ccc(N(Cc2ccccc2)c2ncnc3ccccc23)cc1,1,true,6.973375946463146,0.14350737631320953
CF-5-174,CC(=O)Nc1ccc(N(Cc2ccccc2)c2ncc3ccccc3n2)cc1,1,true,7.6372474466103695,0.18419435620307922
CF-5-175,O=C(Nc1ccc(N(Cc2ccccc2)c2ncc3ccccc3n2)cc1)C1CC1,1,true,7.3885035398105865,0.44392943382263184
CF-5-176,O=C(Nc1ccc(N(Cc2ccccc2)c2ncc3ccccc3n2)cc1)NC1CC1,1,true,7.499301276290025,0.2725197672843933
CF-5-177,CCNC(=O)Nc1ccc(N(Cc2ccccc2)c2ncc3ccccc3n2)cc1,1,true,6.630158094933292,0.13680590689182281
CF-5-178,CC(=O)Nc1ccc(N(Cc2ccccc2)c2cc(Cl)ncn2)cc1,1,false,1.3946575855661032,0.1560593843460083
CF-5-18,CNC(=O)COCC(=O)Nc1ccc(Oc2ncccn2)cc1,1,false,2.564504590854398,0.12411002069711685
CF-5-186,CC(=O)Nc1ccc(N(Cc2ccccc2)c2ncc(F)cn2)cc1,1,true,7.918549580718494,0.11279750615358353
CF-5-19,O=C(CN1CCOCC1)Nc1ccc(Oc2ncccn2)cc1,1,false,2.6996926427327432,0.11444924771785736
CF-5-190,O=C(Nc1ccc(N(Cc2ccccc2)c2ncccn2)cc1)C1CC1,1,true,7.163285688353628,0.19354698061943054
CF-5-191,O=C(CSc1ccccc1)Nc1ccc(N(Cc2ccccc2)c2ncccn2)cc1,1,false,0.09950267397977858,0.12734287977218628
CF-5-192,CC(=O)Nc1ccc(N(CC2CCN(C(=O)OC(C)(C)C)CC2)c2ncccn2)cc1,1,true,8.00457444309985,0.15864060819149017
CF-5-196,CC(C)(C)OC(=O)N1CCC(CN(c2ccc(NC(=O)C3CC3)cc2)c2ncccn2)CC1,1,false,2.873119927735649,0.2812192440032959
CF-5-200,CCNC(=O)Nc1ccc(N(CC2CCN(C(=O)OC(C)(C)C)CC2)c2ncccn2)cc1,1,false,-0.1778725687619721,0.415635347366333
CF-5-201,CCNC(=O)Nc1ccc(N(CC2CCNCC2)c2ncccn2)cc1,1,false,-0.2580255817717337,0.5582913756370544
CF-5-203,Cc1ccc(N2CC[C@H](Nc3ccc(Cl)c(C(=O)NCc4ccc(O)cc4)c3)C2=O)cc1,5,false,-0.4242659380284146,0.07324595749378204
CF-5-204,CCNC(=O)Nc1ccc(Nc2ncnc3ccccc23)cc1,1,false,2.9098424485398473,0.18356086313724518
CF-5-205,O=C(Nc1ccc(Nc2ncnc3ccccc23)cc1)NC1CC1,1,false,2.8332474390793023,0.3218444585800171
CF-5-206,CC(C)(C)OC(=O)NCCCNC(=O)Nc1ccc(Nc2ncnc3ccccc23)cc1,1,true,11.98431413280717,0.3466385304927826
CF-5-207,NCCCNC(=O)Nc1ccc(Nc2ncnc3ccccc23)cc1,1,false,2.417186739840173,0.4131535291671753
CF-5-210,CC(C)(C)OC(=O)NCCC(=O)Nc1ccc(Nc2ncnc3ccccc23)cc1.O=C(O)C(F)(F)F,1,false,1.4546364538054941,0.3499586880207062
CF-5-211,NCCC(=O)Nc1ccc(Nc2ncnc3ccccc23)cc1,1,false,2.9068015624269927,0.36125755310058594
CF-5-214,CC(=O)N1CCC(C(=O)Nc2ccc(Nc3ncnc4ccccc34)cc2)CC1,1,false,2.7351495806351505,0.20769651234149933
CF-5-215,CN1CCC(C(=O)Nc2ccc(Nc3ncnc4ccccc34)cc2)CC1,1,true,7.182682976397272,0.06491656601428986
CF-5-216,CC(C)(C)OC(=O)N1CCC(CC(=O)Nc2ccc(Nc3ncnc4ccccc34)cc2)CC1,1,true,5.362503749097533,0.33695122599601746
CF-5-217,O=C(CC1CCNCC1)Nc1ccc(Nc2ncnc3ccccc23)cc1,1,false,2.4411548045138125,0.5336598753929138
CF-5-222,CCNC(=O)Nc1ccc(C(O)c2ccccc2F)cc1,1,false,1.8330024841431718,0.10737532377243042
CF-5-223,OC(c1ccc(Nc2ncnc3ccccc23)cc1)c1ccccc1F,1,false,-0.6030628243932971,0.4237729609012604
CF-5-224,OC(c1ccc(Nc2nc3c(Cl)cccc3[nH]2)cc1)c1ccccc1F,1,true,7.845176953228508,0.49530738592147827
CF-5-235,CC(=O)Nc1ccc(C(O)c2cc(F)ccc2F)cc1,1,false,2.718405397447942,0.10226059705018997
CF-5-236,O=C(Nc1ccc(C(O)c2cc(F)ccc2F)cc1)C1CC1,1,false,0.17166919358151103,0.18367977440357208
CF-5-237,CCNC(=O)Nc1ccc(C(O)c2cc(F)ccc2F)cc1,1,false,0.7716725386747714,0.09998105466365814
CF-5-239,O=C(Nc1ccc(C(O)c2cccc(F)c2F)cc1)C1CC1,1,false,2.4758067597032145,0.18123219907283783
CF-5-240,CCNC(=O)Nc1ccc(C(O)c2cccc(F)c2F)cc1,1,true,5.413254266415069,0.12704366445541382
CF-5-250,CC(=O)Nc1ccc(C(O)c2ccc(Cl)cc2F)cc1,1,false,0.23992859991881985,0.11803077906370163
CF-5-251,O=C(Nc1ccc(C(O)c2ccc(Cl)cc2F)cc1)C1CC1,1,false,-0.6027105764814391,0.16211676597595215
CF-5-252,CCNC(=O)Nc1ccc(C(O)c2ccc(Cl)cc2F)cc1,1,false,2.5758946653080566,0.1951475888490677
CF-5-254,O=C(Nc1ccc(C(O)c2cc(Cl)ccc2F)cc1)C1CC1,1,false,2.4594657515176195,0.16211676597595215
CF-5-256,CC(=O)Nc1ccc(C(C)(O)c2ccccc2F)cc1,1,false,2.980659415587885,0.10226059705018997
CF-5-258,CC(=O)Nc1ccc(C(O)(Cc2ccccc2)c2ccccc2F)cc1,1,true,5.7852668730545735,0.08881372958421707
CF-5-260,CC(=O)Nc1ccc(C(NC(C)=O)c2ccccc2F)cc1,1,false,1.3390847079104184,0.1920948326587677
CF-5-265,CC(=O)N1CCN(S(=O)(=O)N[C@H]2CCN(c3ccc(Cl)c(Cl)c3)C2=O)CC1,5,true,8.121460828139206,0.16310708224773407
CF-5-266,COc1ccc(CC(=O)NC(c2ccc(NC(C)=O)cc2)c2ccccc2F)cc1,1,true,5.476800237771764,0.18374139070510864
CF-5-27,O=C(NCCCCl)Nc1ccc(Oc2ncccn2)cc1,1,false,2.8586649972913634,0.13031664490699768
CF-5-283,CC(C)(C)OC(=O)NCCC(=O)NC(c1ccc(NC(=O)C2CC2)cc1)c1ccccc1F,1,false,-0.2560432271284593,0.4321300983428955
CF-5-284,NCCC(=O)NC(c1ccc(NC(=O)C2CC2)cc1)c1ccccc1F,1,false,2.8734304805542776,0.5063009858131409
CF-5-285,O=C(O)c1cc(Nc2ccc(Oc3ncccn3)cc2)ncn1,1,false,2.63749889816459,0.1343047171831131
CF-5-288,CN1CCN(C(=O)c2cc(Nc3ccc(Oc4ncccn4)cc3)ncn2)CC1,1,false,-0.14052390565130057,0.06935539841651917
CF-5-289,CN1CCC(CNC(=O)c2cc(Nc3ccc(Oc4ncccn4)cc3)ncn2)CC1,1,false,2.6616286968716816,0.07616119086742401
CF-5-29,O=C(NCCCN1CCOCC1)Nc1ccc(Oc2ncccn2)cc1,1,true,5.791370155158363,0.16774871945381165
CF-5-290,CC(=O)N1CCN(C(=O)c2cc(Nc3ccc(Oc4ncccn4)cc3)ncn2)CC1,1,false,-0.847255224425077,0.2734047472476959
CF-5-293,O=C(NCc1ccccc1)c1cnc(Nc2ccc(Oc3ncccn3)cc2)nc1,1,true,12.408775985617627,0.10865868628025055
CF-5-30,COC(=O)CCNC(=O)Nc1ccc(Oc2ncccn2)cc1,1,false,2.828356643780853,0.24380339682102203
CF-5-300,O=C(O)c1ccc2nc(Nc3ccc(Oc4ncccn4)cc3)[nH]c2c1,1,false,-0.2800806739597437,0.12865787744522095
CF-5-303,CC(C)(C)OC(=O)NCCCNC(=O)c1ccc2nc(Nc3ccc(Oc4ncccn4)cc3)[nH]c2c1,1,false,-0.5708478144880517,0.5158495306968689
CF-5-305,CCNC(=O)Nc1ccc(Nc2ncnc3ccccc23)cc1,1,false,0.8810527837537799,0.18356086313724518
CF-5-306,CCOC(=O)Nc1ccc(N(Cc2ccccc2)c2ncc3ccccc3n2)cc1,1,true,5.01428987531358,0.1448211520910263
CF-5-307,c1cnc(Oc2ccc(Nc3nc4ccccc4[nH]3)cc2)nc1,1,false,2.069953256938839,0.23156903684139252
CF-5-308,Cn1c(Nc2ccc(Oc3ncccn3)cc2)nc2ccccc21,1,false,2.9422874830903387,0.2429690957069397
CF-5-31,O=C(O)CCNC(=O)Nc1ccc(Oc2ncccn2)cc1,1,false,2.6299746387111838,0.15979750454425812
CF-5-311,COCCn1c(Nc2ccc(Oc3ncccn3)cc2)nc2ccccc21,1,false,0.5026162729036037,0.10143306106328964
CF-5-312,CC(C)(C)OC(=O)NCCCn1c(Nc2ccc(Oc3ncccn3)cc2)nc2ccccc21,1,false,1.857787425909757,0.42470067739486694
CF-5-320,Oc1ccc(-c2nnc(Nc3ccc(Oc4ncccn4)cc3)o2)cc1,1,false,0.5131518175030784,0.1729084849357605
CF-5-321,c1cnc(Oc2ccc(Nc3nnc(C4CC4)o3)cc2)nc1,1,false,-0.3386337601190225,0.336978554725647
CF-5-36,CS(=O)(=O)Nc1ccc(Oc2ncccn2)cc1,1,false,2.5815857099665656,0.08129126578569412
CF-5-38,COCCS(=O)(=O)Nc1ccc(Oc2ncccn2)cc1,1,false,2.6077425412615995,0.04790075495839119
CF-5-39,Cc1nc2cc(Oc3ncccn3)ccc2[nH]1,1,false,2.9724276301755053,0.04886634647846222
CF-5-40,CC(C)c1nc2cc(Oc3ncccn3)ccc2[nH]1,1,false,2.9126689870689795,0.05256296694278717
CF-5-56,CC(C)c1nnc(Nc2ccc(Oc3ncccn3)cc2)o1,1,false,2.7152978275945525,0.2941432297229767
CF-5-58,CC(=O)Nc1ccc(Oc2ccccc2)cc1,1,false,2.943697830470536,0.06203317269682884
CF-5-59,CC(=O)Nc1ccc(Oc2ccccc2F)cc1,1,false,2.905725661587438,0.06372155249118805
CF-5-60,CC(=O)Nc1ccc(Oc2cccc(F)c2)cc1,1,false,2.748867585501016,0.06372155249118805
CF-5-61,CC(=O)Nc1ccc(Oc2ccc(F)cc2)cc1,1,false,2.662665160010436,0.09284190088510513
CF-5-62,CC(=O)Nc1ccc(Oc2ccccc2Cl)cc1,1,false,2.953351581423844,0.06372155249118805
CF-5-63,CC(=O)Nc1ccc(Oc2cccc(Cl)c2)cc1,1,false,2.516489956593488,0.06779393553733826
CF-5-65,CC(=O)Nc1ccc(Oc2cc(F)ccc2F)cc1,1,false,2.9697354922670387,0.0727568119764328
CF-5-74,CC(=O)Nc1ccc(Nc2ncncc2C#N)cc1,1,false,2.688472276093166,0.20024046301841736
CF-5-75,CC(=O)Nc1ccc(Oc2nccc(C)n2)cc1,1,false,2.8222185070563275,0.06117497384548187
CF-5-76,COc1ccnc(Oc2ccc(NC(C)=O)cc2)n1,1,false,2.9468179048772467,0.09801295399665833
CF-5-77,CC(=O)Nc1ccc(Oc2nccc(C#N)n2)cc1,1,false,2.72427662830249,0.11349598318338394
CF-5-78,CC(=O)Nc1ccc(Oc2ncncc2F)cc1,1,false,2.7631317444538808,0.06033392623066902
CF-5-81,CC(=O)Nc1ccc(Nc2ncccn2)cc1,1,false,2.9776223403184137,0.10746829211711884
CF-5-84,CC(=O)Nc1ccc(N(CCc2ccccc2)c2ncccn2)cc1,1,false,2.90558551230909,0.1937139928340912
CF-6-106,NC(=O)c1cccc(C(=O)N2CCC(C(=O)O)c3ccccc32)c1,0,true,6.856497478081488,0.08196950703859329
CF-6-108,COc1cc(OC)cc(C(=O)N2CCC(C(=O)O)c3ccccc32)c1,0,false,2.8534209981878447,0.09573563933372498
CF-6-110,NC(=O)c1cc(F)cc(C(=O)N2CCC(C(=O)O)c3ccccc32)c1,0,true,7.098209089995969,0.09725379198789597
CF-6-111,O=C(O)C1CN(C(=O)c2ccccc2)Cc2ccccc21,0,false,2.6002811595889557,0.048359621316194534
CF-6-112,NC(=O)c1cccc(C(=O)N2Cc3ccccc3C(C(=O)O)C2)c1,0,false,2.5447039027125555,0.051201824098825455
CF-6-113,NC(=O)c1cccc(C(=O)N2Cc3ccccc3C(C(=O)O)C2)c1,0,false,2.966119707485253,0.051201824098825455
CF-6-114,NC(=O)c1ccc(C(=O)N2Cc3ccccc3C(C(=O)O)C2)cc1,0,false,2.4909300270786257,0.04723474383354187
CF-6-116,NC(=O)c1cc(F)cc(C(=O)N2Cc3ccccc3C(C(=O)O)C2)c1,0,false,-0.4491075501275909,0.05147995799779892
CF-6-121,CC(=O)N1CCC[C@H](C(=O)N2CC(C(=O)O)c3ccccc32)C1,0,false,1.2733169917769411,0.12298955768346786
CF-6-122,O=C(O)C1CN(C(=O)[C@H]2COc3ccccc3O2)c2ccccc21,0,false,2.992630007916929,0.11402442306280136
CF-6-124,N#Cc1ccc(C(=O)N2CCC(C(=O)O)c3ccccc32)cc1,0,true,7.631018789340685,0.10104028135538101
CF-6-128,N#Cc1cc(F)cc(C(=O)N2CCC(C(=O)O)c3ccccc32)c1,0,false,2.3718850036345382,0.10844562202692032
CF-6-129,N#Cc1cccc(C(=O)N2Cc3ccccc3C(C(=O)O)C2)c1,0,false,2.648358859325894,0.07504871487617493
CF-6-130,N#Cc1ccc(C(=O)N2Cc3ccccc3C(C(=O)O)C2)cc1,0,false,1.9450123665191132,0.0811162069439888
CF-6-19,COc1ccc(C(=O)N2CC(C(=O)O)c3ccccc32)cc1,0,false,2.8740355334691223,0.09964081645011902
CF-6-24,O=C(O)C1CN(C(=O)c2cccc(O)c2)c2ccccc21,0,false,2.953191564433353,0.09932604432106018
CF-6-26,Cc1ccccc1C(=O)N1CC(C(=O)O)c2ccccc21,0,false,2.911248264845367,0.1401176005601883
CF-6-33,CC(=O)N1CCN(C(=O)c2cccc(C(=O)N3CC(C(=O)O)c4ccccc43)c2)CC1,0,false,2.497751861612382,0.04847150668501854
CF-6-34,CC(=O)NCCNC(=O)c1cccc(C(=O)N2CC(C(=O)O)c3ccccc32)c1,0,false,2.966159494693724,0.07919632643461227
