compound_id,canonical_smiles,fold,is_binder
CF-3-221,COc1ccc(C)cc1NC(=O)CCNC(=O)Cc1ccccc1F,2,false
CF-3-222,COc1ccc(C)cc1NC(=O)CCNc1nc2ccccc2[nH]1,2,true
CF-3-225,COc1ccc(C(F)(F)F)cc1NC(=O)CCNC(=O)Nc1ccccc1,2,false
CF-3-29,COc1ccc(C)cc1NC(=O)C1CCN(C(=O)OC(C)(C)C)CC1,2,false
CF-3-30,COc1ccc(C)cc1NC(=O)C1CCNCC1,2,false
CF-3-36,COc1ccc(C)cc1NC(=O)CNC(=O)Cc1ccccc1,2,false
CF-3-40,COc1ccc(C)cc1NC(=O)CNS(=O)(=O)c1ccccc1,2,false
CF-3-42,COc1ccc(C)cc1NC(=O)Cn1ccnc1,2,false
CF-3-52,COc1ccc(F)cc1NC(=O)CN,2,false
CF-3-55,COc1cc(C)ccc1NC(=O)CN,2,false
CF-3-56,COc1cc(Cl)ccc1NC(=O)CN,2,false
CF-3-58,Cc1ccc(Oc2ccccc2Cl)c(NC(=O)CN)c1,2,false
CF-3-59,Cc1ccc(OCc2ccccc2)c(NC(=O)CN)c1,2,false
CF-3-62,Cc1ccc(OCCNC(=O)OC(C)(C)C)c(NC(=O)CN)c1,2,false
CF-3-65,Cc1ccc(C#Cc2ccc(F)cc2)c(NC(=O)CN)c1,2,false
CF-3-69,Cc1ccc(-c2cn(CC(=O)O)nn2)c(NC(=O)CNC(=O)OC(C)(C)C)c1,2,true
CF-3-83,Cc1ccc(OCc2ccccc2)c(NC(=O)CN2CCC(N(C)C)CC2)c1,2,false
CF-3-92,COc1cc(F)c(F)cc1NC(=O)[C@H]1CCCN1C(=O)OC(C)(C)C,2,false
CF-3-97,Cc1ccc(OCCN(C)C)c(NC(=O)[C@H]2CCCN2)c1,2,false
CF-4-03,Fc1cc(Cl)cnc1NCc1ccncc1,3,false
CF-4-103,O=C(NCc1ccccc1)c1cnc(NCCCO)cn1,3,false
CF-4-104,CC(C)(CO)CNc1cnc(C(=O)NCc2ccccc2)cn1,3,false
CF-4-106,COC(=O)CNc1cnc(C(=O)NCc2ccccc2)cn1,3,false
CF-4-108,C[C@H](Nc1cnc(C(=O)NCc2ccccc2)cn1)C(=O)O,3,false
CF-4-111,O=C(NCc1ccccc1)c1cnc(NCC(F)(F)F)cn1,3,false
CF-4-113,O=C(NCc1ccccc1)c1cnc(NCc2cccnc2)cn1,3,false
CF-4-114,O=C(NCc1ccccc1)c1cnc(NCc2cccc(F)c2)cn1,3,false
CF-4-121,C[C@H](NC(=O)c1cnc(N[C@@H](C)CO)cn1)c1ccccc1,3,false
CF-4-126,COc1ccc(CNC(=O)c2cnc(N[C@@H](C)CO)cn2)cc1,3,false
CF-4-127,COc1cccc(CNC(=O)c2cnc(N[C@@H](C)CO)cn2)c1,3,false
CF-4-128,COc1ccccc1CNC(=O)c1cnc(N[C@@H](C)CO)cn1,3,false
CF-4-135,C[C@@H](CO)Nc1cnc(C(=O)N[C@@H]2CCc3ccccc32)cn1,3,false
CF-4-136,C[C@@H](CO)Nc1cnc(C(=O)N2Cc3ccccc3C2)cn1,3,false
CF-4-137,C[C@@H](CO)Nc1cnc(C(=O)N2CCc3ccccc3C2)cn1,3,false
CF-4-149,O=C(NCc1ccccc1)c1cnc(NCc2cocn2)nc1,3,false
CF-4-153,C[C@@H](Nc1ncc(C(=O)NCc2ccccc2)cn1)C(=O)O,3,false
CF-4-157,O=C(NCc1ccccc1)c1cnc(NCCC(F)(F)F)nc1,3,false
CF-4-159,CN(CC(=O)O)c1ncc(C(=O)NCc2ccccc2)cn1,3,false
CF-4-161,O=C(NCc1ccc(Cl)cc1)c1cnc(NCc2ccccc2)nc1,3,false
CF-4-163,O=C(NCc1ccccc1Cl)c1cnc(NCc2ccccc2)nc1,3,false
CF-4-169,CC(=O)N1CCN(C(=O)c2cnc(NCc3ccccc3)nc2)CC1,3,false
CF-4-176,C.CC(=O)N1CCN(c2ccc3ccc(NCc4cccnc4)nc3c2)CC1,3,false
CF-4-182,Cn1cc(-c2ccc3ccc(NCc4cccnc4)nc3c2)cn1.O=CO,3,false
CF-4-183,c1cncc(CNc2ccc3ccc(-c4cnn(C5CCNCC5)c4)cc3n2)c1,3,false
CF-4-188,C[C@H](Nc1ccc2ccc(Br)cc2n1)c1cccnc1,3,true
CF-4-189,C[C@@H](Nc1ccc2ccc(Br)cc2n1)c1cccnc1,3,false
CF-4-32,C[C@@H](CO)N(C)c1ncc(C(=O)NCc2ccccc2)cn1,3,false
CF-4-33,C[C@@H](CO)N(C)c1ncc(C(=O)N2CCOCC2)cn1,3,false
CF-4-35,C[C@@H](CO)N(C)c1ncc(C(=O)NCC2CCN(C(=O)OC(C)(C)C)CC2)cn1,3,false
CF-4-43,C[C@@H](CO)Nc1cnc(C(=O)N2CCOCC2)cn1,3,false
CF-4-45,C[C@@H](CO)Nc1cnc(C(=O)NCC2CCN(C(=O)OC(C)(C)C)CC2)cn1,3,false
CF-4-46,CNC(=O)c1cnc(N(C)[C@@H](C)CO)cn1,3,false
CF-4-47,C[C@@H](CO)N(C)c1cnc(C(=O)NCc2ccccc2)cn1,3,false
CF-4-48,C[C@@H](CO)N(C)c1cnc(C(=O)N2CCOCC2)cn1,3,false
CF-4-49,C[C@@H](CO)N(C)c1cnc(C(=O)NCCCNC(=O)OC(C)(C)C)cn1,3,false
CF-4-50,C[C@@H](CO)N(C)c1cnc(C(=O)NCC2CCN(C(=O)OC(C)(C)C)CC2)cn1,3,false
CF-4-54,Fc1cc(Br)cnc1NCc1cccnc1,3,false
CF-4-55,Fc1ccc(CCNc2ncc(Br)cc2F)cc1,3,false
CF-4-57,C[C@@H](CO)Nc1ccc2cc(Br)ccc2n1,3,false
CF-4-66,C[C@@H](CO)Nc1cnc(NC(=O)C2CC2)cn1,3,false
CF-4-71,C[C@@H](CO)Nc1cnc(NC(=O)Cc2ccccc2)cn1,3,false
CF-4-72,C[C@@H](CO)Nc1cnc(NC(=O)NCc2ccccc2)cn1,3,false
CF-4-76,CCNC(=O)Nc1cnc(N(C)[C@@H](C)CO)cn1,3,false
CF-4-91,Fc1cc(Cl)cnc1N[C@@H]1CCNC1,3,true
CF-4-93,N[C@@H]1CCN(c2ncc(Cl)cc2F)C1,3,false
CF-5-01,O=C(Nc1ccc(Oc2ncccn2)cc1)C1CC1,1,false
CF-5-04,COC(=O)C(=O)Nc1ccc(Oc2ncccn2)cc1,1,false
CF-5-05,O=C(O)C(=O)Nc1ccc(Oc2ncccn2)cc1,1,false
CF-5-06,CNC(=O)C(=O)Nc1ccc(Oc2ncccn2)cc1,1,false
CF-5-11,CC(C)(C)OC(=O)NCCC(=O)Nc1ccc(Oc2ncccn2)cc1,1,false
CF-5-111,CC(=O)Nc1ccc(-n2c(Nc3ccccc3)nc3ccccc32)cc1,1,false
CF-5-12,CC(C)(C)OC(=O)NCC(=O)Nc1ccc(Oc2ncccn2)cc1,1,false
CF-5-126,COc1cccc(SCC(=O)Nc2ccc(Oc3ncccn3)cc2)c1,1,false
CF-5-128,O=C(CSc1ccccc1Cl)Nc1ccc(Oc2ncccn2)cc1,1,false
CF-5-130,O=C(CSc1ccc(Cl)cc1)Nc1ccc(Oc2ncccn2)cc1,1,false
CF-5-131,CC(=O)Nc1ccc(SCC(=O)Nc2ccc(Oc3ncccn3)cc2)cc1,1,false
CF-5-132,COC(=O)c1ccc(SCC(=O)Nc2ccc(Oc3ncccn3)cc2)cc1,1,true
CF-5-134,CNC(=O)c1ccc(SCC(=O)Nc2ccc(Oc3ncccn3)cc2)cc1,1,false
CF-5-136,O=C(CSC1CCNCC1)Nc1ccc(Oc2ncccn2)cc1,1,false
CF-5-137,CC(=O)N1CCC(SCC(=O)Nc2ccc(Oc3ncccn3)cc2)CC1,1,false
CF-5-138,O=C(CSC1CCN(Cc2ccccc2)CC1)Nc1ccc(Oc2ncccn2)cc1,1,false
CF-5-139,COc1ccccc1OCC(=O)Nc1ccc(Oc2ncccn2)cc1,1,false
CF-5-14,CC(C)(C)OC(=O)N1CCC(CC(=O)Nc2ccc(Oc3ncccn3)cc2)CC1,1,false
CF-5-140,COc1cccc(OCC(=O)Nc2ccc(Oc3ncccn3)cc2)c1,1,false
CF-5-142,O=C(COc1ccccc1Cl)Nc1ccc(Oc2ncccn2)cc1,1,true
CF-5-146,O=C(COC1CCNCC1)Nc1ccc(Oc2ncccn2)cc1,1,false
CF-5-147,CC(=O)N1CCC(OCC(=O)Nc2ccc(Oc3ncccn3)cc2)CC1,1,false
CF-5-15,O=C(O)CCC(=O)Nc1ccc(Oc2ncccn2)cc1,1,false
CF-5-164,CC(=O)Nc1ccc(N(Cc2ccc(C(=O)O)cc2)c2ncccn2)cc1,1,false
CF-5-173,CCNC(=O)Nc1ccc(N(Cc2ccccc2)c2ncnc3ccccc23)cc1,1,true
CF-5-174,CC(=O)Nc1ccc(N(Cc2ccccc2)c2ncc3ccccc3n2)cc1,1,true
CF-5-175,O=C(Nc1ccc(N(Cc2ccccc2)c2ncc3ccccc3n2)cc1)C1CC1,1,true
CF-5-176,O=C(Nc1ccc(N(Cc2ccccc2)c2ncc3ccccc3n2)cc1)NC1CC1,1,true
CF-5-177,CCNC(=O)Nc1ccc(N(Cc2ccccc2)c2ncc3ccccc3n2)cc1,1,true
CF-5-178,CC(=O)Nc1ccc(N(Cc2ccccc2)c2cc(Cl)ncn2)cc1,1,false
CF-5-18,CNC(=O)COCC(=O)Nc1ccc(Oc2ncccn2)cc1,1,false
CF-5-186,CC(=O)Nc1ccc(N(Cc2ccccc2)c2ncc(F)cn2)cc1,1,true
CF-5-19,O=C(CN1CCOCC1)Nc1ccc(Oc2ncccn2)cc1,1,false
CF-5-190,O=C(Nc1ccc(N(Cc2ccccc2)c2ncccn2)cc1)C1CC1,1,true
CF-5-191,O=C(CSc1ccccc1)Nc1ccc(N(Cc2ccccc2)c2ncccn2)cc1,1,false
CF-5-192,CC(=O)Nc1ccc(N(CC2CCN(C(=O)OC(C)(C)C)CC2)c2ncccn2)cc1,1,true
CF-5-196,CC(C)(C)OC(=O)N1CCC(CN(c2ccc(NC(=O)C3CC3)cc2)c2ncccn2)CC1,1,false
CF-5-200,CCNC(=O)Nc1ccc(N(CC2CCN(C(=O)OC(C)(C)C)CC2)c2ncccn2)cc1,1,false
CF-5-201,CCNC(=O)Nc1ccc(N(CC2CCNCC2)c2ncccn2)cc1,1,false
CF-5-203,Cc1ccc(N2CC[C@H](Nc3ccc(Cl)c(C(=O)NCc4ccc(O)cc4)c3)C2=O)cc1,5,false
CF-5-204,CCNC(=O)Nc1ccc(Nc2ncnc3ccccc23)cc1,1,false
CF-5-205,O=C(Nc1ccc(Nc2ncnc3ccccc23)cc1)NC1CC1,1,false
CF-5-206,CC(C)(C)OC(=O)NCCCNC(=O)Nc1ccc(Nc2ncnc3ccccc23)cc1,1,true
CF-5-207,NCCCNC(=O)Nc1ccc(Nc2ncnc3ccccc23)cc1,1,false
CF-5-210,CC(C)(C)OC(=O)NCCC(=O)Nc1ccc(Nc2ncnc3ccccc23)cc1.O=C(O)C(F)(F)F,1,false
CF-5-211,NCCC(=O)Nc1ccc(Nc2ncnc3ccccc23)cc1,1,false
CF-5-214,CC(=O)N1CCC(C(=O)Nc2ccc(Nc3ncnc4ccccc34)cc2)CC1,1,false
CF-5-215,CN1CCC(C(=O)Nc2ccc(Nc3ncnc4ccccc34)cc2)CC1,1,true
CF-5-216,CC(C)(C)OC(=O)N1CCC(CC(=O)Nc2ccc(Nc3ncnc4ccccc34)cc2)CC1,1,true
CF-5-217,O=C(CC1CCNCC1)Nc1ccc(Nc2ncnc3ccccc23)cc1,1,false
CF-5-222,CCNC(=O)Nc1ccc(C(O)c2ccccc2F)cc1,1,false
CF-5-223,OC(c1ccc(Nc2ncnc3ccccc23)cc1)c1ccccc1F,1,false
CF-5-224,OC(c1ccc(Nc2nc3c(Cl)cccc3[nH]2)cc1)c1ccccc1F,1,true
CF-5-235,CC(=O)Nc1ccc(C(O)c2cc(F)ccc2F)cc1,1,false
CF-5-236,O=C(Nc1ccc(C(O)c2cc(F)ccc2F)cc1)C1CC1,1,false
CF-5-237,CCNC(=O)Nc1ccc(C(O)c2cc(F)ccc2F)cc1,1,false
CF-5-239,O=C(Nc1ccc(C(O)c2cccc(F)c2F)cc1)C1CC1,1,false
CF-5-240,CCNC(=O)Nc1ccc(C(O)c2cccc(F)c2F)cc1,1,true
CF-5-250,CC(=O)Nc1ccc(C(O)c2ccc(Cl)cc2F)cc1,1,false
CF-5-251,O=C(Nc1ccc(C(O)c2ccc(Cl)cc2F)cc1)C1CC1,1,false
CF-5-252,CCNC(=O)Nc1ccc(C(O)c2ccc(Cl)cc2F)cc1,1,false
CF-5-254,O=C(Nc1ccc(C(O)c2cc(Cl)ccc2F)cc1)C1CC1,1,false
CF-5-256,CC(=O)Nc1ccc(C(C)(O)c2ccccc2F)cc1,1,false
CF-5-258,CC(=O)Nc1ccc(C(O)(Cc2ccccc2)c2ccccc2F)cc1,1,true
CF-5-260,CC(=O)Nc1ccc(C(NC(C)=O)c2ccccc2F)cc1,1,false
CF-5-265,CC(=O)N1CCN(S(=O)(=O)N[C@H]2CCN(c3ccc(Cl)c(Cl)c3)C2=O)CC1,5,true
CF-5-266,COc1ccc(CC(=O)NC(c2ccc(NC(C)=O)cc2)c2ccccc2F)cc1,1,true
CF-5-27,O=C(NCCCCl)Nc1ccc(Oc2ncccn2)cc1,1,false
CF-5-283,CC(C)(C)OC(=O)NCCC(=O)NC(c1ccc(NC(=O)C2CC2)cc1)c1ccccc1F,1,false
CF-5-284,NCCC(=O)NC(c1ccc(NC(=O)C2CC2)cc1)c1ccccc1F,1,false
CF-5-285,O=C(O)c1cc(Nc2ccc(Oc3ncccn3)cc2)ncn1,1,false
CF-5-288,CN1CCN(C(=O)c2cc(Nc3ccc(Oc4ncccn4)cc3)ncn2)CC1,1,false
CF-5-289,CN1CCC(CNC(=O)c2cc(Nc3ccc(Oc4ncccn4)cc3)ncn2)CC1,1,false
CF-5-29,O=C(NCCCN1CCOCC1)Nc1ccc(Oc2ncccn2)cc1,1,true
CF-5-290,CC(=O)N1CCN(C(=O)c2cc(Nc3ccc(Oc4ncccn4)cc3)ncn2)CC1,1,false
CF-5-293,O=C(NCc1ccccc1)c1cnc(Nc2ccc(Oc3ncccn3)cc2)nc1,1,true
CF-5-30,COC(=O)CCNC(=O)Nc1ccc(Oc2ncccn2)cc1,1,false
CF-5-300,O=C(O)c1ccc2nc(Nc3ccc(Oc4ncccn4)cc3)[nH]c2c1,1,false
CF-5-303,CC(C)(C)OC(=O)NCCCNC(=O)c1ccc2nc(Nc3ccc(Oc4ncccn4)cc3)[nH]c2c1,1,false
CF-5-305,CCNC(=O)Nc1ccc(Nc2ncnc3ccccc23)cc1,1,false
CF-5-306,CCOC(=O)Nc1ccc(N(Cc2ccccc2)c2ncc3ccccc3n2)cc1,1,true
CF-5-307,c1cnc(Oc2ccc(Nc3nc4ccccc4[nH]3)cc2)nc1,1,false
CF-5-308,Cn1c(Nc2ccc(Oc3ncccn3)cc2)nc2ccccc21,1,false
CF-5-31,O=C(O)CCNC(=O)Nc1ccc(Oc2ncccn2)cc1,1,false
CF-5-311,COCCn1c(Nc2ccc(Oc3ncccn3)cc2)nc2ccccc21,1,false
CF-5-312,CC(C)(C)OC(=O)NCCCn1c(Nc2ccc(Oc3ncccn3)cc2)nc2ccccc21,1,false
CF-5-320,Oc1ccc(-c2nnc(Nc3ccc(Oc4ncccn4)cc3)o2)cc1,1,false
CF-5-321,c1cnc(Oc2ccc(Nc3nnc(C4CC4)o3)cc2)nc1,1,false
CF-5-36,CS(=O)(=O)Nc1ccc(Oc2ncccn2)cc1,1,false
CF-5-38,COCCS(=O)(=O)Nc1ccc(Oc2ncccn2)cc1,1,false
CF-5-39,Cc1nc2cc(Oc3ncccn3)ccc2[nH]1,1,false
CF-5-40,CC(C)c1nc2cc(Oc3ncccn3)ccc2[nH]1,1,false
CF-5-56,CC(C)c1nnc(Nc2ccc(Oc3ncccn3)cc2)o1,1,false
CF-5-58,CC(=O)Nc1ccc(Oc2ccccc2)cc1,1,false
CF-5-59,CC(=O)Nc1ccc(Oc2ccccc2F)cc1,1,false
CF-5-60,CC(=O)Nc1ccc(Oc2cccc(F)c2)cc1,1,false
CF-5-61,CC(=O)Nc1ccc(Oc2ccc(F)cc2)cc1,1,false
CF-5-62,CC(=O)Nc1ccc(Oc2ccccc2Cl)cc1,1,false
CF-5-63,CC(=O)Nc1ccc(Oc2cccc(Cl)c2)cc1,1,false
CF-5-65,CC(=O)Nc1ccc(Oc2cc(F)ccc2F)cc1,1,false
CF-5-74,CC(=O)Nc1ccc(Nc2ncncc2C#N)cc1,1,false
CF-5-75,CC(=O)Nc1ccc(Oc2nccc(C)n2)cc1,1,false
CF-5-76,COc1ccnc(Oc2ccc(NC(C)=O)cc2)n1,1,false
CF-5-77,CC(=O)Nc1ccc(Oc2nccc(C#N)n2)cc1,1,false
CF-5-78,CC(=O)Nc1ccc(Oc2ncncc2F)cc1,1,false
CF-5-81,CC(=O)Nc1ccc(Nc2ncccn2)cc1,1,false
CF-5-84,CC(=O)Nc1ccc(N(CCc2ccccc2)c2ncccn2)cc1,1,false
CF-6-106,NC(=O)c1cccc(C(=O)N2CCC(C(=O)O)c3ccccc32)c1,0,true
CF-6-108,COc1cc(OC)cc(C(=O)N2CCC(C(=O)O)c3ccccc32)c1,0,false
CF-6-110,NC(=O)c1cc(F)cc(C(=O)N2CCC(C(=O)O)c3ccccc32)c1,0,true
CF-6-111,O=C(O)C1CN(C(=O)c2ccccc2)Cc2ccccc21,0,false
CF-6-112,NC(=O)c1cccc(C(=O)N2Cc3ccccc3C(C(=O)O)C2)c1,0,false
CF-6-113,NC(=O)c1cccc(C(=O)N2Cc3ccccc3C(C(=O)O)C2)c1,0,false
CF-6-114,NC(=O)c1ccc(C(=O)N2Cc3ccccc3C(C(=O)O)C2)cc1,0,false
CF-6-116,NC(=O)c1cc(F)cc(C(=O)N2Cc3ccccc3C(C(=O)O)C2)c1,0,false
CF-6-121,CC(=O)N1CCC[C@H](C(=O)N2CC(C(=O)O)c3ccccc32)C1,0,false
CF-6-122,O=C(O)C1CN(C(=O)[C@H]2COc3ccccc3O2)c2ccccc21,0,false
CF-6-124,N#Cc1ccc(C(=O)N2CCC(C(=O)O)c3ccccc32)cc1,0,true
CF-6-128,N#Cc1cc(F)cc(C(=O)N2CCC(C(=O)O)c3ccccc32)c1,0,false
CF-6-129,N#Cc1cccc(C(=O)N2Cc3ccccc3C(C(=O)O)C2)c1,0,false
CF-6-130,N#Cc1ccc(C(=O)N2Cc3ccccc3C(C(=O)O)C2)cc1,0,false
CF-6-19,COc1ccc(C(=O)N2CC(C(=O)O)c3ccccc32)cc1,0,false
CF-6-24,O=C(O)C1CN(C(=O)c2cccc(O)c2)c2ccccc21,0,false
CF-6-26,Cc1ccccc1C(=O)N1CC(C(=O)O)c2ccccc21,0,false
CF-6-33,CC(=O)N1CCN(C(=O)c2cccc(C(=O)N3CC(C(=O)O)c4ccccc43)c2)CC1,0,false
CF-6-34,CC(=O)NCCNC(=O)c1cccc(C(=O)N2CC(C(=O)O)c3ccccc32)c1,0,false
CF-6-38,CC(=O)NCCOc1ccc(C(=O)N2CC(C(=O)O)c3ccccc32)cc1,0,false
CF-6-39,N#Cc1ccccc1C(=O)N1CC(C(=O)O)c2ccccc21,0,true
CF-6-40,N#Cc1cc(C(=O)N2CC(C(=O)O)c3ccccc32)ccc1F,0,false
CF-6-42,NC(=O)c1ccc(F)c(C(=O)N2CC(C(=O)O)c3ccccc32)c1,0,false
CF-6-44,COc1cc(OC)cc(C(=O)N2CC(C(=O)O)c3ccccc32)c1,0,false
CF-6-45,COC(=O)c1cc(OC)cc(C(=O)N2CC(C(=O)O)c3ccccc32)c1,0,false
CF-6-46,COc1cc(Br)cc(C(=O)N2CC(C(=O)O)c3ccccc32)c1,0,false
CF-6-47,O=C(O)C1CN(C(=O)c2cc(O)ccc2F)c2ccccc21,0,false
CF-6-48,O=C(O)C1CN(C(=O)c2cc(F)ccc2F)c2ccccc21,0,false
CF-6-49,N#Cc1ccc(F)c(C(=O)N2CC(C(=O)O)c3ccccc32)c1,0,false
CF-6-56,COc1cc(C(=O)N2CC(C(=O)O)c3ccccc32)cc(OC)c1OC,0,false
CF-6-57,O=C(O)C1CN(C(=O)c2cc(F)c(F)c(F)c2)c2ccccc21,0,false
CF-6-58,Cc1cncc(C(=O)N2CC(C(=O)O)c3ccccc32)c1,0,false
CF-6-62,O=C(O)C1CN(C(=O)Cc2ccccc2)c2ccccc21,0,false
CF-6-64,O=C(O)C1CN(C(=O)COc2ccccc2)c2ccccc21,0,false
CF-6-70,O=C(O)C1CN(C(=O)NCc2ccccc2)c2ccccc21,0,false
CF-6-71,O=C(O)C1CN(C(=O)Nc2ccccc2)c2ccccc21,0,false
CF-6-73,O=C(O)C1CN(C(=O)CN2CCOCC2)c2ccccc21,0,false
CF-6-75,O=C(O)C1CN(C(=O)Cn2ccnc2)c2ccccc21,0,true
CF-6-82,O=C(O)C1CN(S(=O)(=O)N2CCOCC2)c2ccccc21,0,false
CF-6-83,CNC(=O)C1CN(C(=O)c2cccc(C#N)c2)c2ccccc21,0,false
CF-6-86,CS(=O)(=O)NC(=O)C1CN(C(=O)c2cccc(C#N)c2)c2ccccc21,0,false
CF-6-96,CS(=O)(=O)NC(=O)C1CN(C(=O)c2cccc(C(N)=O)c2)c2ccccc21,0,false
CF-7-27,N#Cc1c(Cl)cccc1Oc1ccccc1Cl,3,false
CF-7-28,COc1cc(OC)nc(Nc2cccc(Cl)c2C#N)n1,3,false
CF-7-31,NC(=O)c1c(Cl)cccc1Oc1ccccc1,3,false
CF-7-35,NC(=O)c1c(Cl)cccc1Sc1nccc(OCc2ccccc2)n1,3,false
CF-8-03,CN(C)CCCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCN(C(=O)CCOCCOCCOCCOCCOc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,1,false
CF-8-06,CN(C)CCCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(CCOCCOCCOCCOCCOc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)nn1.O=C(O)C(F)(F)F,1,false
CF-8-12,COc1cc2ncnc(Nc3ccc(-c4cn(CCOCCOCCOCCOCCOc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)nn4)c(Cl)c3)c2cc1NC(=O)CCCN(C)C,1,false
CF-8-165,COc1cc2ncnc(Nc3ccc(Cl)c(S(=O)(=O)N(C)C)c3)c2cc1N,1,true
CF-8-166,CCN(C(C)C)S(=O)(=O)c1cc(Nc2ncnc3cc(OC)c(N)cc23)ccc1Cl,1,false
CF-8-168,COc1cc2ncnc(Nc3ccc(Cl)c(S(=O)(=O)N4CCOCC4)c3)c2cc1N,1,true
CF-8-169,COc1cc2ncnc(Nc3ccc(Cl)c(S(=O)(=O)N(C)CCO)c3)c2cc1N,1,true
CF-8-225,C#Cc1ccc(Oc2cc3ncnc(Nc4ccc(-c5ncccn5)cc4)c3cc2N)cc1,1,false
CF-8-239,CN(C)CCn1c(=O)[nH]c2cc3c(Nc4ccc(-c5ncccn5)cc4)ncnc3cc21,1,true
CF-8-245,Cn1c(N)nc2cc3c(Nc4ccc(-c5ncccn5)cc4)ncnc3cc21,1,false
CF-8-253,CCNc1nc2cc3c(Nc4ccc(-c5ncccn5)cc4)ncnc3cc2n1C,1,false
CF-8-44,COc1cc2ncnc(Nc3ccc(-c4ncco4)cc3)c2cc1N,1,true
CF-8-48,COc1cc2ncnc(Nc3ccc(-c4cnco4)cc3)c2cc1N,1,false
CF-8-54,COc1cc2ncnc(Nc3ccc(-c4ncccn4)cc3)c2cc1N,1,true
CF-8-58,COc1cc2ncnc(Nc3ccc(OC(F)F)cc3)c2cc1N,1,false
CF-8-60,COc1cc2ncnc(Nc3ccc(NC(C)=O)cc3)c2cc1N,1,false
CF-9-06,O=C1Cc2cc(-c3ccnc(N4CCOCC4)n3)ccc2N1,3,false
CF-9-09,O=C1Cc2cc(-c3cc(N4CCOCC4)ncn3)ccc2N1,3,true
CF-9-13,O=C(Nc1ccc(-c2ncc(F)c(N3CCOCC3)n2)cc1)C1CC1,3,true
CF-9-15,Cc1cnc(-c2ccc(NC(=O)C3CC3)cc2)nc1N1CCOCC1,3,true
CF-9-17,CCOC(=O)c1cnc(-c2ccc(NC(=O)C3CC3)cc2)nc1N1CCOCC1,3,false
CF-9-19,CC(C)(C)OC(=O)NCCCNC(=O)c1cnc(-c2ccc(NC(=O)C3CC3)cc2)nc1N1CCOCC1,3,true
CF-9-21,O=C(Nc1ccc(-c2nc(N3CCOCC3)ncc2F)cc1)C1CC1,3,true
CF-9-22,O=C(Nc1ccc(-c2nc(N3CCOCC3)ncc2Cl)cc1)C1CC1,3,true
CF-9-24,CN(C)C(=O)c1cnc(N2CCOCC2)nc1-c1ccc(NC(=O)C2CC2)cc1,3,false
CF-9-25,CCOC(=O)c1cnc(N2CCOCC2)nc1-c1ccc(NC(=O)C2CC2)cc1,3,true
CF-9-26,O=C(O)c1cnc(N2CCOCC2)nc1-c1ccc(NC(=O)C2CC2)cc1,3,true
CF-9-34,COC(=O)c1ccc(Nc2ccnc(N3CCOCC3)n2)cc1,3,false
CSC000482201,O=C(c1sc2ccccc2c1Cl)N1CCOCC1,4,false
CSC000487489,O=C(c1cc2ccccc2[nH]1)N1CCOCC1,4,false
CSC000584532,O=C(c1cc2ccccc2o1)N1CCOCC1,4,false
CSC000599708,O=C(c1cc2cc(F)ccc2s1)N1CCCC1,4,false
CSC000613162,Cc1c(C(=O)N2CCOCC2)sc2ccccc12,4,false
CSC000723025,Cl.O=C(c1cc2ccccc2s1)N1CCNCC1,4,false
CSC000758952,NCc1ccc(-c2ccncc2)cc1,3,false
CSC026025540,CC(C)(C)NC(=O)CN1CCCN(C(=O)c2cc3ccccc3s2)CC1,4,false
CSC026257373,N#Cc1ccc(N2CCN(C(=O)c3cc4ccccc4s3)CC2)nc1,4,true
CSC026271276,O=C(NCCCCN1CCOCC1)c1cc2ccccc2s1,4,false
CSC026283272,O=C(c1cc2ccccc2s1)N1CCC(N2CCNC2=O)CC1,4,false
CSC026287815,O=C(c1cc2ccccc2s1)N1CCC(CN2CCOCC2)CC1,4,false
